"PercentStance","InterpV_N","InterpML_N","InterpAP_N","GRF_Vert_Sq","NetGRF_N","MLAngle_deg","MLAngle_Convert_deg","APAngle_deg","APAngle_Convert_deg","InterpV_BW","InterpML_BW","InterpAP_BW","NetGRF_BW"
0,0.0826676680934459,-0.0171748707098226,-0.0298046247616846,0.00683394334800813,0.0895390148990487,101.736693233926,-11.7366932339257,109.826030817342,-19.8260308173419,0.13180431775103,-0.0273834035552018,-0.047520128765441,0.142759908958942
1,0.0830453914114204,-0.017495503595778,-0.0298313913007278,0.00689653703467602,0.0899585548332288,101.896759574784,-11.8967595747835,109.759196768244,-19.7591967682436,0.132406555184025,-0.0278946167024522,-0.0475628050075379,0.143428818292776
2,0.0841023691549201,-0.0184358398995917,-0.0299021497692982,0.00707320849747045,0.0911439918540952,102.364081040624,-12.3640810406236,109.572572542899,-19.5725725428987,0.134091787555676,-0.0293938773909306,-0.0476756214433964,0.145318864563289
3,0.0857404264453106,-0.0199843832659533,-0.0300017863973979,0.00735142072702372,0.0930102332465591,103.120259017843,-13.1202590178431,109.28566284321,-19.2856628432098,0.13670348604163,-0.031862855972502,-0.0478344808631981,0.148294376987498
4,0.0878568311836242,-0.0220905521137271,-0.0301245667203106,0.00771882278562784,0.0954688682157884,104.113765773636,-14.1137657736357,108.925942576395,-18.9259425763951,0.140077855841237,-0.03522090579357,-0.0480302403066177,0.152214394476703
5,0.0903342588194046,-0.0247011292629025,-0.0302694689679013,0.00816027831645118,0.098420855792421,105.293197402205,-15.2931974022048,108.52512195396,-18.5251219539596,0.144027836127877,-0.0393831780339645,-0.048261270675863,0.1569210073221
6,0.0930578530542741,-0.0277685674270527,-0.0304348760687445,0.00865976401507088,0.101770030133343,106.615162185203,-16.6151621852028,108.110502524934,-18.110502524934,0.14837030142582,-0.0442738638824182,-0.0485249937320544,0.162260889880967
7,0.0959605776764666,-0.0312149455501764,-0.030626974360839,0.00920843246800119,0.10545528366185,108.019150518194,-18.0191505181936,107.701109517897,-17.7011095178965,0.152998370019877,-0.0497687269613782,-0.0488312728967459,0.168136612981265
8,0.0990054330356083,-0.0349617500101903,-0.030863582470746,0.00980207577056832,0.109439300332522,109.449634820308,-19.4496348203079,107.314149552759,-17.314149552759,0.157853050120549,-0.055742586113186,-0.0492085179699394,0.174488680377107
9,0.102155073615543,-0.0389617955380747,-0.0311684133443174,0.0104356590653971,0.113688832201541,110.876777892652,-20.8767778926517,106.96740967893,-16.9674096789304,0.16287479849417,-0.0621202097226957,-0.0496945365821388,0.181264081953987
